Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D60,LED,LED_0402_1005Metric,150.950000,-104.050000,45.000000,top
D61,LED,LED_0402_1005Metric,150.950000,-52.400000,45.000000,top
D61,LED,LED_0402_1005Metric,109.450000,-105.400000,45.000000,top
D61,LED,LED_0402_1005Metric,109.450000,-52.400000,45.000000,top
D61,LED,LED_0402_1005Metric,150.950000,-78.900000,45.000000,top
D61,LED,LED_0402_1005Metric,109.450000,-78.900000,45.000000,top
D61,LED,LED_0402_1005Metric,150.950000,-105.400000,45.000000,top
D62,LED,LED_0402_1005Metric,150.950000,-53.750000,45.000000,top
D62,LED,LED_0402_1005Metric,109.450000,-53.750000,45.000000,top
D62,LED,LED_0402_1005Metric,150.950000,-80.250000,45.000000,top
D62,LED,LED_0402_1005Metric,109.450000,-80.250000,45.000000,top
D62,LED,LED_0402_1005Metric,150.950000,-106.750000,45.000000,top
D62,LED,LED_0402_1005Metric,109.450000,-106.750000,45.000000,top
D63,LED,LED_0402_1005Metric,109.450000,-108.100000,45.000000,top
D63,LED,LED_0402_1005Metric,150.950000,-108.100000,45.000000,top
D63,LED,LED_0402_1005Metric,109.450000,-81.600000,45.000000,top
D63,LED,LED_0402_1005Metric,150.950000,-81.600000,45.000000,top
D63,LED,LED_0402_1005Metric,109.450000,-55.100000,45.000000,top
D63,LED,LED_0402_1005Metric,150.950000,-55.100000,45.000000,top
D64,LED,LED_0402_1005Metric,109.450000,-56.450000,45.000000,top
D64,LED,LED_0402_1005Metric,150.950000,-56.450000,45.000000,top
D64,LED,LED_0402_1005Metric,109.450000,-82.950000,45.000000,top
D64,LED,LED_0402_1005Metric,150.950000,-109.450000,45.000000,top
D64,LED,LED_0402_1005Metric,150.950000,-82.950000,45.000000,top
D64,LED,LED_0402_1005Metric,109.450000,-109.450000,45.000000,top
R1,1kR,R_0402_1005Metric,117.750000,-50.960000,180.000000,top
R1,1kR,R_0402_1005Metric,117.750000,-103.960000,180.000000,top
R1,1kR,R_0402_1005Metric,159.250000,-103.960000,180.000000,top
R1,1kR,R_0402_1005Metric,117.750000,-77.460000,180.000000,top
R1,1kR,R_0402_1005Metric,159.250000,-77.460000,180.000000,top
R1,1kR,R_0402_1005Metric,159.250000,-50.960000,180.000000,top
RN1,1kR,R_Array_Concave_4x0402,159.110000,-52.430000,180.000000,top
RN1,1kR,R_Array_Concave_4x0402,117.610000,-52.430000,180.000000,top
RN1,1kR,R_Array_Concave_4x0402,159.110000,-78.930000,180.000000,top
RN1,1kR,R_Array_Concave_4x0402,117.610000,-78.930000,180.000000,top
RN1,1kR,R_Array_Concave_4x0402,159.110000,-105.430000,180.000000,top
RN1,1kR,R_Array_Concave_4x0402,117.610000,-105.430000,180.000000,top
RN2,1kR,R_Array_Concave_4x0402,117.200000,-48.550000,180.000000,top
RN2,1kR,R_Array_Concave_4x0402,117.200000,-101.550000,180.000000,top
RN2,1kR,R_Array_Concave_4x0402,158.700000,-101.550000,180.000000,top
RN2,1kR,R_Array_Concave_4x0402,117.200000,-75.050000,180.000000,top
RN2,1kR,R_Array_Concave_4x0402,158.700000,-75.050000,180.000000,top
RN2,1kR,R_Array_Concave_4x0402,158.700000,-48.550000,180.000000,top
U1,STM32F030F4Px,TSSOP-20_4.4x6.5mm_P0.65mm,122.750000,-102.600000,90.000000,top
U1,STM32F030F4Px,TSSOP-20_4.4x6.5mm_P0.65mm,164.250000,-102.600000,90.000000,top
U1,STM32F030F4Px,TSSOP-20_4.4x6.5mm_P0.65mm,122.750000,-76.100000,90.000000,top
U1,STM32F030F4Px,TSSOP-20_4.4x6.5mm_P0.65mm,164.250000,-76.100000,90.000000,top
U1,STM32F030F4Px,TSSOP-20_4.4x6.5mm_P0.65mm,122.750000,-49.600000,90.000000,top
U1,STM32F030F4Px,TSSOP-20_4.4x6.5mm_P0.65mm,164.250000,-49.600000,90.000000,top
